"text","hashtags","sentiment","sentiment_label"
"four indonesia s provinces positive case bengkulu bangka belitung gorontalo east nusa tenggara assuming undetected cases take place throughout country","coronavirus","-0.056818181818181816","neutral"
"young rebel star contributes lakhs total contribution cr fight aganist ","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"young rebel star contributes lakhs total contribution cr fight aganist ","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"ca n t clear area area taking help police local doctors atleast one member society clear corona cases hope save pune india ","","0.10000000000000002","neutral"
"must watch telling us corona medicine","","0","neutral"
"bet anti vaxxers real quiet corona vaccine comes","","0","neutral"
"young rebel star contributes lakhs total contribution cr fight aganist addition cr already donated","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"moron","","-0.8","negative"
"generally accepted response corona lockdown quarantine metro urban areas presupposes either welfare state distribute necessities populace state population sufficient savings live storm ","","0.02500000000000001","neutral"
"donate amount fighting corona ","","0","neutral"
"spraying migrant labourers disinfectants animals spray disinfectant passengers airlifted various countries fucking morality","","0","neutral"
"morality crisis","","0","neutral"
"spraying migrant labourers disinfectants animals spray disinfectant passengers airlifted various countries fucking morality","","0","neutral"
"recently bill gates khayalitsha also played tenniswith roger federe trevor darkies super excited tell first corona test khayalitsha","","0.2630208333333333","positive"
"sir agreed due corona case n t proof amp totally fake case","ReleaseAsharamjiBapuOnParole","-0.0625","neutral"
"corona virus covered entire world time caution cure stay home family remain safe","","0","neutral"
"dami_news coronavirus go last minute shopping now governor sanwo olu advises lagosians reacts buhari s lockdown order ","","0","neutral"
"chief bahucharaji temple sacred eunuchs donated one cr pms fund corona relief society must learn something them despite undergoing social n emotional r still far better human beings ","","0","neutral"
"everyone need bit hope grandad arriving back home beating corona virus done like true trooper nice back","","0","neutral"
"spraying migrant labourers disinfectants animals spray disinfectant passengers airlifted various countries fucking morality","","0","neutral"
"started campaign save lives children thelesemia donating blood share message save thousands lives risk due lack blood donations corona lockdown dedicate effort doctors paramedics services ","","0","neutral"
"hii corona ikiisha tu hivi whats first thing youll ","","0.25","positive"
" re ogun state dealing emotional issues stress due corona virus pandemic want speak someone kindly fill form certified counselor touch ","","-0.0625","neutral"
"young rebel star contributes lakhs total contribution cr fight aganist ","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"chuck todd asked biden trump blood hands corona response anyone blood hands msm years constant lies created atmosphere one trusts media people dying public n t know trust ","","0","neutral"
" social distancing advice re hearing right n t simple behind bars crowding issues ventilation issues security issues especially senior citizens higher risk getting infected ","","-0.02023809523809525","neutral"
"nigerian identified bassey offiong died coronavirus united states saturday march year old student western michigan university detroit ","","0","neutral"
"hm disappeared duty save india chinese virus corona rt agree ","संघी_बेशर्म_हो_गये","0","neutral"
"elderly people vulnerable corona many jails decided release prisoners amidst outbreak sant shri asaram bapu ji enough evidences prove framed fake case conspiracy ","","0.16666666666666666","positive"
"corona exposing everything weak public infrastructure poor leadership selfishness people stupid religious leaders systemic poverty everyones underwear outside ","","-0.315","negative"
"delhi govt streamlines medical facilities medical teams quarantine facilities hospitals run shifts shift pm shift pm shift days followed days break docs nurses provided accommodation","Corona","0","neutral"
"important facts tracker govt policies response tele consultation facility non patients stamp home ecindelible ink","Covid19 COVID_19 IMF COVID AIIMS DELHI quarantine lockdown coronavirus StayHome Corona coronavirusupdates UPDATE","0.4","positive"
"pandemic corona virus spreading india risk old people govt must release yr old sant shree asaram bapu ji parole people india demanding","","0.13333333333333333","neutral"
"fear government way corona virus","ChangeMyMind","0.5","positive"
" permission crores volunteers available provide selfless service corona attack ","ReleaseAsharamjiBapuOnParole","0.4","positive"
"guess personal guarantee mm shameful highlights sale huge sham corona biggest nightmare saviour dcfc sale con far list may get forgotten also highlight whole con ","","0.05634920634920636","neutral"
"spraying migrant labourers disinfectants animals spray disinfectant passengers airlifted various countries fucking morality","","0","neutral"
"chuck todd asked biden trump blood hands corona response anyone blood hands msm years constant lies created atmosphere one trusts media people dying public n t know trust ","","0","neutral"
"young rebel star contributes lakhs total contribution cr fight aganist ","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"heck yea ","","0","neutral"
"bye bye corona sincerely pm","","0.5","positive"
"every year saps pays billions sorts abuse see record claims post corona virus ","","0","neutral"
"true saint connected youth parents initiative parents worship day behind bars fake case many jails releasing prisoners sighting corona fear request","","-0.18333333333333335","negative"
"sir today whole world accepted staying quarantine way safeguard corona virus virus proved fatal old aged people need time bcoz years old","ReleaseAsharamjiBapuOnParole","0.06000000000000001","neutral"
"sir good announcement many state government decided release prisoners seeing terrible disease like corona release sant shri asharamji bapu parole ","","0.705","positive"
"bye bye corona sincerely pm","","0.5","positive"
